,year,duration,popularity
1359,1928,102960,0
1360,1928,177000,0
1361,1928,200709,1
1362,1928,166507,0
1363,1928,178259,0
1364,1928,268213,0
1365,1928,170000,0
1366,1928,137900,0
1367,1928,176320,0
1368,1928,138493,0
1369,1928,138307,0
1370,1928,350236,0
1371,1928,151733,0
1372,1928,130200,0
1373,1928,568840,1
1374,1928,190507,0
1375,1928,149900,0
1376,1928,372027,0
1377,1928,138300,0
1378,1928,109700,0
1379,1928,168933,0
1380,1928,131467,0
1381,1928,87640,0
1382,1928,192053,0
1383,1928,437144,0
1384,1928,169907,0
1385,1928,168015,0
1386,1928,176120,0
1387,1928,238707,0
1388,1928,179107,0
1389,1928,120333,0
1390,1928,121185,0
1391,1928,124300,0
1392,1928,213800,0
1393,1928,171920,0
1394,1928,170000,0
1395,1928,233000,0
1396,1928,392240,0
1397,1928,326067,0
1398,1928,506893,0
1399,1928,175933,0
1400,1928,181507,0
1401,1928,165693,0
1402,1928,267533,0
1403,1928,133533,0
1404,1928,104867,0
1405,1928,117500,0
1406,1929,201467,52
1407,1929,183960,37
1408,1929,124153,17
1409,1929,213747,15
1410,1929,174960,16
1411,1929,188693,10
1412,1929,195200,12
1413,1929,192053,12
1414,1929,169360,9
1415,1929,213200,12
1416,1929,183467,11
1417,1929,196453,11
1418,1929,210787,11
1419,1929,184787,10
1420,1929,177667,7
1421,1929,175491,6
1422,1929,284840,10
1423,1929,585293,6
1424,1929,163400,7
1425,1929,167040,5
1426,1929,646907,2
1427,1929,168533,4
1428,1929,284853,0
1429,1929,97140,0
1430,1929,185000,0
1431,1929,377066,0
1432,1929,164973,0
1433,1929,117200,0
1434,1929,103174,0
1435,1929,189057,0
1436,1929,175800,0
1437,1929,144124,0
1438,1929,270088,1
1439,1929,181093,0
1440,1929,187507,0
1441,1929,168347,0
1442,1929,160907,0
1443,1929,159000,0
1444,1929,99438,0
1445,1929,167000,0
1446,1929,179000,0
1447,1929,97366,0
1448,1929,108500,0
1449,1929,95800,0
1450,1929,187000,0
1451,1929,179000,0
1452,1929,260141,0
1453,1929,103900,0
1454,1929,99280,0
1455,1929,104277,0
1456,1929,325500,0
1457,1929,105674,0
1458,1929,132587,0
1459,1929,99300,0
1460,1929,117833,0
1461,1929,109500,0
1462,1929,186000,0
1463,1929,160360,0
1464,1929,204400,0
1465,1929,170720,0
1466,1929,189753,0
1467,1929,98200,0
1468,1929,117600,0
1469,1929,95394,0
1470,1929,98824,0
1471,1929,114723,0
1472,1929,115955,0
1473,1929,100300,0
1474,1929,98488,0
1475,1929,170000,0
1476,1929,177300,0
1477,1929,160627,0
1478,1929,163507,0
1479,1929,133000,0
1480,1929,150093,0
1481,1929,101494,0
1482,1929,96000,0
1483,1929,114800,0
1484,1929,204493,0
1485,1929,106000,0
1486,1929,181000,0
1487,1929,90528,0
1488,1929,192900,0
1489,1929,149293,2
1490,1929,250960,0
1491,1929,136948,0
1492,1929,171533,0
1493,1929,184693,0
1494,1929,116653,0
1495,1929,210863,0
1496,1929,119104,0
1497,1929,138093,0
1498,1929,115400,0
1499,1929,196547,0
1500,1929,140733,0
1501,1929,164165,0
1502,1929,293480,0
1503,1929,164987,0
1504,1929,123790,0
1505,1929,164500,0
1506,1929,351021,0
1507,1929,148400,1
1508,1929,265283,0
1509,1929,105300,0
1510,1929,121200,0
1511,1929,150400,0
1512,1929,108100,0
1513,1929,202000,0
1514,1929,474084,0
1515,1929,111700,0
1516,1929,160089,0
1517,1929,154537,0
1518,1929,177920,0
1519,1929,204080,0
1520,1929,191264,0
1521,1929,112472,0
1522,1929,186000,0
1523,1929,195224,0
1524,1929,301268,0
1525,1929,298474,0
1526,1929,239100,0
1527,1929,297444,0
1528,1929,174933,1
1529,1929,170600,0
1530,1929,132613,0
1531,1929,99500,0
1532,1929,123902,0
1533,1929,194026,0
1534,1929,313771,0
1535,1929,155053,0
1536,1929,169507,0
1537,1929,125307,0
1538,1929,150047,0
1539,1929,136018,0
1540,1929,207000,0
1541,1929,170053,0
1542,1929,169000,0
1543,1929,167000,0
1544,1929,152501,0
1545,1929,154691,0
1546,1929,122855,0
1547,1929,105200,0
1548,1929,184692,0
1549,1929,199200,0
1550,1929,113600,0
1551,1929,157733,1
1552,1929,180000,0
1553,1929,123859,0
1554,1929,252611,0
1555,1929,170827,1
1556,1929,160907,0
1557,1929,102800,0
1558,1929,164000,0
1559,1929,172000,0
1560,1929,160907,0
1561,1929,97310,0
1562,1929,196054,0
1563,1929,115000,0
1564,1929,142000,0
1565,1929,112800,0
1566,1929,163000,0
1567,1929,96631,0
1568,1929,167773,0
1569,1929,120480,0
1570,1929,102600,0
1571,1929,114253,0
1572,1929,167267,0
1573,1929,119497,0
1574,1929,199080,0
1575,1929,98899,0
1576,1929,108783,0
1577,1929,97600,0
1578,1929,142147,0
1579,1929,108100,0
1580,1929,130841,0
1581,1929,429347,0
1582,1929,308998,0
1583,1929,239812,0
1584,1929,179449,0
1585,1929,191240,0
1586,1929,135533,0
1587,1929,95500,0
1588,1929,174933,0
1589,1929,173897,0
1590,1929,302486,0
1591,1929,176427,0
1592,1929,134677,0
1593,1929,120804,0
1594,1929,171456,0
1595,1929,197613,0
1596,1929,95500,0
1597,1929,167267,0
1598,1929,435147,0
1599,1929,183493,0
1600,1929,164100,0
1601,1929,162200,0
1602,1929,149453,0
1603,1929,205228,0
1604,1929,171493,0
1605,1929,165100,0
1606,1930,285962,55
1607,1930,541600,48
1608,1930,264560,35
1609,1930,159840,28
1610,1930,210827,29
1611,1930,192933,25
1612,1930,181800,26
1613,1930,275723,19
1614,1930,124147,36
1615,1930,151800,17
1616,1930,197067,18
1617,1930,180960,17
1618,1930,179240,18
1619,1930,918440,19
1620,1930,178933,17
1621,1930,194173,15
1622,1930,585733,17
1623,1930,430880,16
1624,1930,179801,16
1625,1930,166373,14
1626,1930,179773,15
1627,1930,169960,12
1628,1930,164667,13
1629,1930,636293,15
1630,1930,171333,13
1631,1930,735200,15
1632,1930,1803280,14
1633,1930,791893,14
1634,1930,413253,10
1635,1930,181240,10
1636,1930,492907,12
1637,1930,193507,8
1638,1930,618987,12
1639,1930,195067,10
1640,1930,157067,11
1641,1930,203067,9
1642,1930,182107,6
1643,1930,215360,14
1644,1930,230933,9
1645,1930,191280,8
1646,1930,410933,10
1647,1930,387920,11
1648,1930,184213,11
1649,1930,192267,8
1650,1930,219960,8
1651,1930,148219,30
1652,1930,399827,11
1653,1930,233067,11
1654,1930,161240,7
1655,1930,215973,8
1656,1930,362293,9
1657,1930,272693,7
1658,1930,162840,10
1659,1930,188387,8
1660,1930,184587,6
1661,1930,158160,6
1662,1930,162640,6
1663,1930,181120,6
1664,1930,192853,8
1665,1930,446107,10
1666,1930,123387,6
1667,1930,630213,10
1668,1930,176613,5
1669,1930,190787,9
1670,1930,178813,6
1671,1930,197373,9
1672,1930,169933,9
1673,1930,206493,6
1674,1930,377920,10
1675,1930,319440,10
1676,1930,183840,6
1677,1930,615667,9
1678,1930,178867,11
1679,1930,99120,6
1680,1930,197133,6
1681,1930,314720,9
1682,1930,148240,11
1683,1930,206947,9
1684,1930,138027,8
1685,1930,182160,6
1686,1930,179733,4
1687,1930,144667,8
1688,1930,190587,6
1689,1930,189373,7
1690,1930,190413,6
1691,1930,178453,6
1692,1930,84133,6
1693,1930,247800,6
1694,1930,190573,9
1695,1930,186933,3
1696,1930,173000,5
1697,1930,258067,5
1698,1930,165840,4
1699,1930,190680,5
1700,1930,179187,3
1701,1930,160773,3
1702,1930,196387,5
1703,1930,319366,5
1704,1930,182053,5
1705,1930,206627,6
1706,1930,188853,4
1707,1930,127507,5
1708,1930,221661,9
1709,1930,175680,5
1710,1930,254745,6
1711,1930,87907,4
1712,1930,212360,4
1713,1930,183587,4
1714,1930,165493,5
1715,1930,200000,6
1716,1930,190267,5
1717,1930,153667,3
1718,1930,178093,3
1719,1930,183267,4
1720,1930,209733,4
1721,1930,206840,3
1722,1930,205267,3
1723,1930,198000,7
1724,1930,205907,3
1725,1930,191947,3
1726,1930,200093,4
1727,1930,179173,3
1728,1930,260585,3
1729,1930,310867,2
1730,1930,235493,3
1731,1930,95867,2
1732,1930,238792,3
1733,1930,207093,2
1734,1930,173507,2
1735,1930,116400,4
1736,1930,265667,3
1737,1930,155742,3
1738,1930,259008,3
1739,1930,191693,4
1740,1930,201240,5
1741,1930,179435,4
1742,1930,203827,2
1743,1930,267533,2
1744,1930,135993,4
1745,1930,199867,3
1746,1930,188733,3
1747,1930,182573,3
1748,1930,170160,4
1749,1930,197092,7
1750,1930,170867,2
1751,1930,165960,2
1752,1930,196227,3
1753,1930,126467,3
1754,1930,103867,3
1755,1930,252773,4
1756,1930,262160,5
1757,1930,188373,4
1758,1930,292815,4
1759,1930,205800,5
1760,1930,235280,15
1761,1930,229173,4
1762,1930,257733,4
1763,1930,259200,3
1764,1930,239173,4
1765,1930,120507,4
1766,1930,201560,2
1767,1930,181493,2
1768,1930,272240,3
1769,1930,157133,2
1770,1930,166867,2
1771,1930,304000,4
1772,1930,272227,2
1773,1930,202747,3
1774,1930,209407,3
1775,1930,170320,3
1776,1930,211200,3
1777,1930,183840,3
1778,1930,197840,2
1779,1930,177880,1
1780,1930,117933,3
1781,1930,181093,2
1782,1930,179749,3
1783,1930,204453,0
1784,1930,193013,0
1785,1930,134870,0
1786,1930,127600,0
1787,1930,182440,0
1788,1930,202961,2
1789,1930,141307,0
1790,1930,212415,0
1791,1930,177767,1
1792,1930,211187,1
1793,1930,128533,0
1794,1930,210000,0
1795,1930,193000,0
1796,1930,239387,0
1797,1930,189493,0
1798,1930,129228,0
1799,1930,164284,8
1800,1930,125022,0
1801,1930,178077,0
1802,1930,130300,0
1803,1930,191840,0
1804,1930,172200,0
1805,1930,176973,3
1806,1931,136539,13
1807,1931,178416,9
1808,1931,166945,18
1809,1931,182880,9
1810,1931,184733,11
1811,1931,168080,4
1812,1931,195631,3
1813,1931,182613,5
1814,1931,155401,1
1815,1931,168440,4
1816,1931,40173,1
1817,1931,570203,6
1818,1931,123454,3
1819,1931,172346,9
1820,1931,220520,0
1821,1931,206800,0
1822,1931,165000,0
1823,1931,106000,0
1824,1931,200440,0
1825,1931,128700,0
1826,1931,209267,0
1827,1931,169307,0
1828,1931,340333,0
1829,1931,195867,0
1830,1931,178416,0
1831,1931,125900,0
1832,1931,189000,0
1833,1931,191411,0
1834,1931,189880,1
1835,1931,206545,0
1836,1931,302240,0
1837,1931,127000,0
1838,1931,181000,0
1839,1931,472573,0
1840,1931,97200,0
1841,1931,103000,0
1842,1931,135100,0
1843,1931,204880,0
1844,1931,132516,0
1845,1931,133100,0
1846,1931,132500,0
1847,1931,127900,0
1848,1931,31600,0
1849,1931,197507,0
1850,1931,197878,0
1851,1931,255765,0
1852,1931,143900,0
1853,1931,142500,0
1854,1931,138400,0
1855,1931,195427,0
1856,1931,151635,0
1857,1931,196000,0
1858,1931,208892,0
1859,1931,155405,0
1860,1931,155300,0
1861,1931,141667,0
1862,1931,137500,0
1863,1931,352280,0
1864,1931,123600,0
1865,1931,192000,0
1866,1931,255765,4
1867,1931,153067,0
1868,1931,129800,0
1869,1931,126200,0
1870,1931,163773,0
1871,1931,103400,0
1872,1931,125800,0
1873,1931,177507,0
1874,1931,137000,0
1875,1931,164493,0
1876,1931,130400,0
1877,1931,177000,0
1878,1931,186000,0
1879,1931,183493,0
1880,1931,129000,0
1881,1931,170733,0
1882,1931,128200,0
1883,1931,132667,0
1884,1931,249747,0
1885,1931,127500,0
1886,1931,141300,0
1887,1931,152700,0
1888,1931,61213,0
1889,1931,100200,0
1890,1931,203160,0
1891,1931,164702,0
1892,1931,130000,0
1893,1931,138700,0
1894,1931,172852,0
1895,1931,128000,0
1896,1931,96960,0
1897,1931,134300,0
1898,1931,189253,0
1899,1931,131800,0
1900,1931,195760,0
1901,1931,405400,0
1902,1931,152627,0
1903,1931,142910,0
1904,1931,175700,1
1905,1931,128300,0
1906,1931,129300,0
1907,1931,126508,0
1908,1931,444280,0
1909,1931,126100,0
1910,1931,172960,0
1911,1931,106213,0
1912,1931,164507,0
1913,1931,150500,0
1914,1931,128600,0
1915,1931,133215,0
1916,1931,159147,0
1917,1931,132500,0
1918,1931,292107,0
1919,1931,193547,1
1920,1931,280431,2
1921,1931,167000,0
1922,1931,201507,0
1923,1931,131890,0
1924,1931,127087,0
1925,1931,140697,0
1926,1931,198973,0
1927,1931,147400,2
1928,1931,167493,0
1929,1931,129196,0
1930,1931,129006,0
1931,1931,162900,0
1932,1931,149627,0
1933,1931,201333,0
1934,1931,296747,0
1935,1931,181560,0
1936,1931,269253,0
1937,1931,182360,4
1938,1931,196000,0
1939,1931,126400,0
1940,1931,128400,0
1941,1931,145900,0
1942,1931,180062,0
1943,1931,127718,0
1944,1931,190493,0
1945,1931,169493,0
1946,1931,194160,0
1947,1931,170640,0
1948,1931,182000,0
1949,1931,178000,0
1950,1931,185133,0
1951,1931,96500,0
1952,1931,143600,0
1953,1931,174227,1
1954,1931,188000,0
1955,1931,125481,0
1956,1931,164000,0
1957,1931,154000,0
1958,1931,199747,0
1959,1931,468693,0
1960,1931,125300,0
1961,1931,157000,0
1962,1931,95700,0
1963,1931,135100,0
1964,1931,127600,0
1965,1931,129658,0
1966,1931,187507,0
1967,1931,110000,0
1968,1931,147800,0
1969,1931,174880,1
1970,1931,113573,0
1971,1931,538086,0
1972,1931,135400,0
1973,1931,128994,0
1974,1931,126300,0
1975,1931,136040,7
1976,1931,142679,0
1977,1931,172346,1
1978,1931,214133,0
1979,1931,332640,0
1980,1931,143240,0
1981,1931,165173,0
1982,1931,147500,0
1983,1931,208000,0
1984,1931,212733,0
1985,1931,125900,0
1986,1931,127000,0
1987,1931,177998,0
1988,1931,213507,0
1989,1931,29987,0
1990,1931,87680,0
1991,1931,130800,0
1992,1931,226467,0
1993,1931,126300,0
1994,1931,137900,0
1995,1931,356200,0
1996,1931,180000,0
1997,1931,125200,0
1998,1931,97000,0
1999,1931,99640,0
2000,1931,824208,2
2001,1931,131200,0
2002,1931,108300,0
2003,1931,348520,0
2004,1931,204100,0
2005,1931,466387,0
2006,1932,164160,31
2007,1932,192640,31
2008,1932,175973,30
2009,1932,202520,23
2010,1932,181453,23
2011,1932,154973,22
2012,1932,195027,23
2013,1932,188600,22
2014,1932,175907,19
2015,1932,161200,21
2016,1932,178773,19
2017,1932,203867,19
2018,1932,176840,17
2019,1932,194560,31
2020,1932,120893,18
2021,1932,170945,20
2022,1932,143253,18
2023,1932,189600,17
2024,1932,177787,16
2025,1932,182867,16
2026,1932,125000,13
2027,1932,167827,16
2028,1932,151813,17
2029,1932,183973,16
2030,1932,198093,16
2031,1932,205773,13
2032,1932,195373,10
2033,1932,188733,12
2034,1932,179440,16
2035,1932,181533,9
2036,1932,189428,11
2037,1932,171760,11
2038,1932,178701,10
2039,1932,186549,9
2040,1932,196116,10
2041,1932,177827,11
2042,1932,179862,9
2043,1932,176507,8
2044,1932,192827,9
2045,1932,157347,9
2046,1932,197277,8
2047,1932,150747,5
2048,1932,177333,7
2049,1932,191040,9
2050,1932,190867,6
2051,1932,186800,7
2052,1932,186960,7
2053,1932,186270,7
2054,1932,207080,4
2055,1932,183933,8
2056,1932,198827,7
2057,1932,184933,7
2058,1932,150760,7
2059,1932,187867,5
2060,1932,197947,4
2061,1932,187693,5
2062,1932,169773,5
2063,1932,160280,5
2064,1932,185133,7
2065,1932,190933,6
2066,1932,199893,5
2067,1932,157320,4
2068,1932,184720,3
2069,1932,158773,6
2070,1932,164747,4
2071,1932,192693,5
2072,1932,169387,4
2073,1932,199800,4
2074,1932,163013,4
2075,1932,189827,4
2076,1932,180520,3
2077,1932,176667,4
2078,1932,185295,5
2079,1932,184267,5
2080,1932,187760,2
2081,1932,176680,4
2082,1932,188240,4
2083,1932,160707,2
2084,1932,157720,3
2085,1932,153893,4
2086,1932,183240,5
2087,1932,188520,3
2088,1932,191733,4
2089,1932,173067,2
2090,1932,187507,1
2091,1932,211413,3
2092,1932,151040,2
2093,1932,193160,2
2094,1932,205107,3
2095,1932,184907,2
2096,1932,155653,2
2097,1932,163173,3
2098,1932,173587,6
2099,1932,179667,12
2100,1932,159907,3
2101,1932,152520,3
2102,1932,165853,2
2103,1932,186040,4
2104,1932,155440,4
2105,1932,185133,4
2106,1932,162520,3
2107,1932,148200,2
2108,1932,178560,1
2109,1932,657450,0
2110,1932,193493,0
2111,1932,196667,0
2112,1932,162040,0
2113,1932,171493,0
2114,1932,178507,0
2115,1932,187667,0
2116,1932,210840,0
2117,1932,135067,2
2118,1932,136187,0
2119,1932,197695,0
2120,1932,176160,0
2121,1932,146627,0
2122,1932,194987,0
2123,1932,182230,0
2124,1932,189640,0
2125,1932,201427,0
2126,1932,174000,0
2127,1932,187760,0
2128,1932,297493,2
2129,1932,220907,0
2130,1932,483693,0
2131,1932,183133,0
2132,1932,195507,0
2133,1932,186440,0
2134,1932,200747,0
2135,1932,175507,0
2136,1932,182507,1
2137,1932,159021,0
2138,1932,194173,0
2139,1932,196240,0
2140,1932,190493,0
2141,1932,154560,3
2142,1932,184227,0
2143,1932,166000,0
2144,1932,543760,0
2145,1932,180413,0
2146,1932,161000,0
2147,1932,187773,3
2148,1932,160880,0
2149,1932,171693,3
2150,1932,154467,0
2151,1932,202453,0
2152,1932,187507,0
2153,1932,232327,0
2154,1932,167493,0
2155,1932,165853,0
2156,1932,223507,0
2157,1932,192687,0
2158,1932,101100,0
2159,1932,176547,0
2160,1932,196027,0
2161,1932,166394,0
2162,1932,138716,0
2163,1932,171040,0
2164,1932,204213,0
2165,1932,193507,0
2166,1932,150747,0
2167,1932,155000,0
2168,1932,116093,0
2169,1932,186507,0
2170,1932,182400,0
2171,1932,208393,0
2172,1932,197387,2
2173,1932,169000,0
2174,1932,160840,0
2175,1932,162067,3
2176,1932,199000,0
2177,1932,161507,1
2178,1932,174000,0
2179,1932,200107,0
2180,1932,156493,0
2181,1932,193280,3
2182,1932,222507,0
2183,1932,141280,0
2184,1932,194307,0
2185,1932,274321,0
2186,1932,184507,0
2187,1932,168411,0
2188,1932,150802,0
2189,1932,232765,0
2190,1932,167462,0
2191,1932,188964,0
2192,1932,193983,0
2193,1932,185413,0
2194,1932,179053,0
2195,1932,395160,0
2196,1932,178493,0
2197,1932,408920,0
2198,1932,255973,0
2199,1932,182000,0
2200,1932,173760,0
2201,1932,188493,0
2202,1932,165277,0
2203,1932,173000,0
2204,1932,191000,0
2205,1932,436133,0
2206,1933,181440,64
2207,1933,182400,51
2208,1933,193867,53
2209,1933,190800,52
2210,1933,173493,52
2211,1933,184440,47
2212,1933,189867,42
2213,1933,178467,42
2214,1933,181240,40
2215,1933,197693,39
2216,1933,176027,35
2217,1933,138307,33
2218,1933,180933,28
2219,1933,172973,27
2220,1933,206640,36
2221,1933,225893,30
2222,1933,175867,34
2223,1933,202307,27
2224,1933,195560,29
2225,1933,177867,30
2226,1933,162427,31
2227,1933,182400,36
2228,1933,196680,26
2229,1933,169493,31
2230,1933,168507,27
2231,1933,178067,26
2232,1933,198560,32
2233,1933,172427,28
2234,1933,171467,26
2235,1933,155627,26
2236,1933,185960,27
2237,1933,157360,24
2238,1933,199467,25
2239,1933,188600,26
2240,1933,199800,23
2241,1933,195000,23
2242,1933,193373,23
2243,1933,181573,23
2244,1933,182533,23
2245,1933,165160,25
2246,1933,177200,23
2247,1933,164827,21
2248,1933,175560,32
2249,1933,188760,32
2250,1933,200360,23
2251,1933,159200,31
2252,1933,142640,22
2253,1933,191067,24
2254,1933,143267,21
2255,1933,206307,20
2256,1933,181067,24
2257,1933,166707,26
2258,1933,152093,20
2259,1933,202000,20
2260,1933,170307,19
2261,1933,179933,19
2262,1933,172467,21
2263,1933,189293,21
2264,1933,169960,20
2265,1933,192240,20
2266,1933,179800,19
2267,1933,132667,20
2268,1933,175840,19
2269,1933,165133,19
2270,1933,156640,18
2271,1933,143560,29
2272,1933,193627,18
2273,1933,128227,18
2274,1933,179933,22
2275,1933,187373,20
2276,1933,177333,15
2277,1933,191227,17
2278,1933,64000,17
2279,1933,181240,19
2280,1933,176027,18
2281,1933,186360,17
2282,1933,180067,19
2283,1933,182000,15
2284,1933,165160,17
2285,1933,178467,19
2286,1933,136333,16
2287,1933,166440,14
2288,1933,151507,17
2289,1933,164893,20
2290,1933,174893,16
2291,1933,135293,17
2292,1933,185333,13
2293,1933,155667,17
2294,1933,189867,16
2295,1933,149200,15
2296,1933,183227,18
2297,1933,165333,16
2298,1933,155667,17
2299,1933,188293,16
2300,1933,196240,17
2301,1933,165840,14
2302,1933,200360,16
2303,1933,177733,17
2304,1933,195400,16
2305,1933,173493,15
2306,1933,159973,16
2307,1933,172467,16
2308,1933,182173,15
2309,1933,165427,16
2310,1933,149440,17
2311,1933,197693,16
2312,1933,187960,15
2313,1933,182467,15
2314,1933,169933,17
2315,1933,143733,13
2316,1933,162427,16
2317,1933,183840,16
2318,1933,169840,14
2319,1933,159760,16
2320,1933,165560,15
2321,1933,169840,15
2322,1933,190933,16
2323,1933,179733,16
2324,1933,192240,15
2325,1933,169067,16
2326,1933,159200,15
2327,1933,158467,15
2328,1933,193200,16
2329,1933,178240,14
2330,1933,191227,15
2331,1933,157467,14
2332,1933,183440,15
2333,1933,179867,16
2334,1933,179507,15
2335,1933,181760,14
2336,1933,173667,15
2337,1933,185933,15
2338,1933,187840,13
2339,1933,182533,15
2340,1933,173667,15
2341,1933,173160,12
2342,1933,155400,13
2343,1933,169933,12
2344,1933,181800,14
2345,1933,169693,14
2346,1933,189027,14
2347,1933,169067,14
2348,1933,177733,13
2349,1933,125760,12
2350,1933,174707,14
2351,1933,175840,13
2352,1933,178200,15
2353,1933,171240,14
2354,1933,166600,17
2355,1933,151507,11
2356,1933,159000,12
2357,1933,168800,13
2358,1933,194600,15
2359,1933,148573,13
2360,1933,174667,10
2361,1933,190933,13
2362,1933,165427,12
2363,1933,163907,12
2364,1933,163867,12
2365,1933,191733,12
2366,1933,174667,13
2367,1933,178493,12
2368,1933,179560,13
2369,1933,185773,12
2370,1933,187227,13
2371,1933,183200,12
2372,1933,162067,11
2373,1933,177293,7
2374,1933,187467,12
2375,1933,190667,12
2376,1933,186267,11
2377,1933,206200,8
2378,1933,152267,13
2379,1933,174960,11
2380,1933,111760,11
2381,1933,181067,11
2382,1933,171067,12
2383,1933,158493,7
2384,1933,167400,10
2385,1933,155133,11
2386,1933,172560,12
2387,1933,181720,13
2388,1933,163067,10
2389,1933,204560,10
2390,1933,174307,10
2391,1933,176733,10
2392,1933,192960,10
2393,1933,188800,11
2394,1933,172800,10
2395,1933,162733,11
2396,1933,142360,10
2397,1933,177267,10
2398,1933,168760,11
2399,1933,180960,10
2400,1933,186613,10
2401,1933,167560,12
2402,1933,187933,10
