,SongID,duration,popularity,year,duration_sec
7447,FixChris Lane,190240.0,59.0,2016,190.24
7448,Gonna Get Along Without Ya' NowTrini Lopez,114613.0,21.0,1967,114.613
7449,"He Ain't Heavy, He's My BrotherThe Hollies",257839.0,51.0,1969,257.839
7450,"EvilEarth, Wind & Fire",300813.0,34.0,1973,300.813
7451,Hold OnAlabama Shakes,226186.0,64.0,2013,226.186
7452,Neon GutsLil Uzi Vert Featuring Pharrell Williams,258789.0,65.0,2017,258.789
7453,Lover's EyesMumford & Sons,321120.0,51.0,2012,321.12
7454,Go Chase A MoonbeamJerry Vale,150893.0,19.0,1958,150.893
7455,Everybody's Got Somebody But MeHunter Hayes Featuring Jason Mraz,159346.0,54.0,2013,159.346
7456,FadedAlan Walker,212626.0,78.0,2016,212.626
7457,Mississippi QueenMountain,151293.0,69.0,1970,151.293
7458,Honkytonk UToby Keith,214106.0,39.0,2005,214.106
7459,Get YouDaniel Caesar Featuring Kali Uchis,278179.0,79.0,2018,278.179
7460,It's Almost TomorrowJimmy Velvet,168880.0,3.0,1965,168.88
7461,Honky Tonk '65Lonnie Mack,164120.0,0.0,1965,164.12
7462,Go Away From My WorldMarianne Faithfull,153800.0,6.0,1965,153.8
7463,Hey JoeCher,208573.0,5.0,1967,208.573
7464,Goin' BackThe Byrds,205840.0,49.0,1967,205.84
7465,MockingbirdAretha Franklin,153506.0,20.0,1967,153.506
7466,Give My Love A TryLinda Jones,152133.0,8.0,1968,152.133
7467,Master JackFour Jacks And A Jill,171800.0,25.0,1968,171.8
7468,I Can RememberJames & Bobby Purify,155266.0,8.0,1968,155.266
7469,Is It Because I'm BlackSyl Johnson,454853.0,47.0,1969,454.853
7470,Is Anybody Goin' To San AntoneCharley Pride,133880.0,51.0,1970,133.88
7471,My Sweet LordBilly Preston,302471.0,41.0,1971,302.471
7472,I Wanna Be FreeLoretta Lynn,138733.0,25.0,1971,138.733
7473,I'm Just MeCharley Pride,140155.0,32.0,1971,140.155
7474,I Wish It Was Me You LovedThe Dells,230626.0,21.0,1974,230.626
7475,Guys Do It All The TimeMindy McCready,191800.0,50.0,1996,191.8
7476,I'm So Happy I Can't Stop CryingSting,237333.0,38.0,1996,237.333
7477,Here We Go AgainAretha Franklin,210400.0,23.0,1998,210.4
7478,Losing SleepChris Young,178253.0,67.0,2017,178.253
7479,Harlem ShuffleBob And Earl,164634.0,50.0,1963,164.634
7480,Drive My CarBob Kuban And The In-Men,134096.0,2.0,1966,134.096
7481,Let It Be MeThe Sweet Inspirations,161306.0,11.0,1967,161.306
7482,Funny FeelingThe Delfonics,143333.0,30.0,1969,143.333
7483,God Blessed TexasLittle Texas,208733.0,60.0,1993,208.733
7484,I'll Take Care Of YouBobby Bland,136866.0,35.0,1960,136.866
7485,Old Enough To LoveRicky Nelson,138693.0,27.0,1963,138.693
7486,"Jailer, Bring Me WaterTrini Lopez",138160.0,4.0,1964,138.16
7487,Hold On I'm ComingChuck Jackson & Maxine Brown,175106.0,0.0,1967,175.106
7488,MandrillMandrill,260360.0,13.0,1971,260.36
7489,I Do The RockTim Curry,281413.0,25.0,1979,281.413
7490,I Love My TruckGlen Campbell,178200.0,15.0,1981,178.2
7491,Life Gets BetterGraham Parker,193506.0,10.0,1983,193.506
7492,Fall On MeR.E.M.,169920.0,46.0,1986,169.92
7493,LifeK-Ci & JoJo,331240.0,72.0,1999,331.24
7494,Fistful Of TearsMaxwell,219266.0,47.0,2010,219.266
7495,From A Table AwaySunny Sweeney,215333.0,44.0,2011,215.333
7496,Nite OwlDukays,146226.0,1.0,1962,146.226
7497,Hear The BellsThe Tokens,119800.0,21.0,1963,119.8
7498,No Man Is An IslandThe Van Dykes,155826.0,2.0,1966,155.826
7499,M'LadySly & The Family Stone,164533.0,19.0,1968,164.533
7500,It Ain't No FunShirley Brown,358693.0,21.0,1975,358.693
7501,More And MoreCarly Simon,244506.0,8.0,1975,244.506
7502,Give Me YouMary J. Blige,305160.0,26.0,2000,305.16
7503,FirefliesOwl City,228346.0,80.0,2009,228.346
7504,Love Me Like You Mean ItKelsea Ballerini,200026.0,57.0,2015,200.026
7505,Mio AmoreThe Flamingos,185440.0,34.0,1960,185.44
7506,He's A Bad BoyCarole King,144746.0,6.0,1963,144.746
7507,Four Strong WindsBobby Bare,165266.0,33.0,1964,165.266
7508,I Gotta Let You GoMartha Reeves & The Vandellas,144653.0,16.0,1970,144.653
7509,Keep On RunningStevie Wonder,400093.0,22.0,1972,400.093
7510,I Was Looking For Someone To LoveLeif Garrett,179493.0,39.0,1980,179.493
7511,I Think You'll Remember TonightAxe,234306.0,19.0,1983,234.306
7512,Drowning In Your EyesEphraim Lewis,306426.0,36.0,1992,306.426
7513,I Told Y'allPetey Pablo,256893.0,28.0,2002,256.893
7514,HolidayGreen Day,493400.0,72.0,2005,493.4
7515,I'll Be Seeing YouThe Five Satins,165533.0,30.0,1960,165.533
7516,It's All Over NowThe Valentinos,173906.0,18.0,1964,173.906
7517,Hey NowLesley Gore,135000.0,18.0,1964,135.0
7518,He Touched MeBarbra Streisand,189573.0,22.0,1965,189.573
7519,JerusalemHerb Alpert & The Tijuana Brass,153986.0,23.0,1970,153.986
7520,Life Is A Song Worth SingingJohnny Mathis,364746.0,13.0,1973,364.746
7521,Finally Got Myself Together (I'm A Changed Man)The Impressions,188626.0,22.0,1974,188.626
7522,If OnlyDove Cameron,229813.0,65.0,2015,229.813
7523,Girl Like YouJason Aldean,193066.0,69.0,2018,193.066
7524,I Can't Get You Out Of My HeartAl Martino,149675.0,18.0,1959,149.675
7525,Gloria's ThemeAdam Wade,172200.0,0.0,1960,172.2
7526,My Heart Skips A BeatBuck Owens,148320.0,47.0,1964,148.32
7527,Fire And RainJohnny Rivers & Friends,234240.0,4.0,1970,234.24
7528,Must Be LoveThe James Gang,231293.0,3.0,1974,231.293
7529,Easy EvilTravis Wammack,190520.0,0.0,1975,190.52
7530,Little Bit Of LifeCraig Morgan,251720.0,49.0,2006,251.72
7531,I Hold OnDierks Bentley,279533.0,60.0,2014,279.533
7532,Night's On FireDavid Nail,189733.0,60.0,2016,189.733
7533,FootlooseBlake Shelton,218493.0,50.0,2011,218.493
7534,Marco PoloBow Wow Featuring Soulja Boy Tell'em,258773.0,35.0,2008,258.773
7535,No BoundariesAdam Lambert,227800.0,33.0,2009,227.8
7536,Hopeless RomanticWiz Khalifa Featuring Swae Lee,226742.0,77.0,2018,226.742
7537,MadnessMuse,281040.0,72.0,2012,281.04
7538,Microphone MasterDas EFX (Featuring Mobb Deep),271973.0,40.0,1996,271.973
7539,Never Keeping SecretsBabyface,293266.0,49.0,1993,293.266
7540,Jack The RipperLink Wray And The Wraymen,144666.0,34.0,1963,144.666
7541,Hey MamboBarry Manilow with Kid Creole & The Coconuts,173346.0,5.0,1988,173.346
7542,Falling In Love At A Coffee ShopLandon Pigg,244986.0,57.0,2008,244.986
7543,Old Spanish TownThe Bell Notes,140333.0,0.0,1959,140.333
7544,It's Better To Have ItBarbara Lynn,172200.0,11.0,1965,172.2
7545,Goodnight My LoveBen E. King,158000.0,19.0,1966,158.0
7546,High On LoveThe Knickerbockers,183400.0,8.0,1966,183.4
7547,Everybody Loves A WinnerWilliam Bell,169573.0,12.0,1967,169.573
7548,More And MoreAndy Williams,146840.0,12.0,1967,146.84
7549,Not So Sweet Martha LorraineCountry Joe & The Fish,264000.0,33.0,1967,264.0
7550,Foggy Mountain BreakdownFlatt & Scruggs,140413.0,49.0,1968,140.413
7551,"Never Get Enough Of Your LoveOscar Toney, Jr.",179426.0,0.0,1968,179.426
7552,Luna TripDickie Goodman,150906.0,1.0,1969,150.906
7553,Let The Music Take Your MindKool & The Gang,179493.0,22.0,1970,179.493
7554,Empty PagesTraffic,275000.0,39.0,1970,275.0
7555,Empty ArmsSonny James,141693.0,18.0,1971,141.693
7556,Love MeThe Impressions,149693.0,13.0,1971,149.693
7557,I'm So GladThe Fuzz,157075.0,6.0,1971,157.075
7558,Hot To TrotWild Cherry,196000.0,19.0,1977,196.0
7559,Never Thought I'd Fall In LoveThe Spinners,236426.0,4.0,1982,236.426
7560,Heaven KnowsWhen In Rome,236733.0,36.0,1989,236.733
7561,John DoePublic Announcement Featuring LeLe,263200.0,40.0,2001,263.2
7562,New DayPatti LaBelle,199840.0,24.0,2004,199.84
7563,Living In Fast ForwardKenny Chesney,211893.0,46.0,2006,211.893
7564,O Let's Do ItWaka Flocka Flame,248533.0,48.0,2010,248.533
7565,Igmoo (The Pride Of South Central High)Stonewall Jackson,136893.0,6.0,1959,136.893
7566,Hand It OverChuck Jackson,141800.0,7.0,1964,141.8
7567,Never Trust A WomanB.B. King,156306.0,32.0,1964,156.306
7568,He Wore The Green BeretNancy Ames,142786.0,1.0,1966,142.786
7569,I Can't Make It AnymoreSpyder Turner,135200.0,28.0,1967,135.2
7570,I've Been Loving You Too LongIke & Tina Turner,230373.0,25.0,1969,230.373
7571,It's ForeverThe Ebonys,437706.0,31.0,1973,437.706
7572,Never Been Any ReasonHead East,310266.0,54.0,1975,310.266
7573,HideawayJohn Sebastian,175706.0,9.0,1976,175.706
7574,First True LoveTiana,282053.0,31.0,1990,282.053
7575,On And OnShyheim,228240.0,40.0,1994,228.24
7576,My Claire De LuneSteve Lawrence,167880.0,3.0,1961,167.88
7577,Hang OnFloyd Cramer,107866.0,2.0,1961,107.866
7578,Good TimesGene Chandler,140466.0,9.0,1965,140.466
7579,How Sweet It Is (To Be Loved By You)Jr. Walker & The All Stars,182440.0,63.0,1966,182.44
7580,I Loved And I LostThe Impressions,193666.0,24.0,1968,193.666
7581,Nitty GrittyRicardo Ray,152440.0,5.0,1968,152.44
7582,Let Me Be The Man My Daddy WasThe Chi-lites,208706.0,18.0,1969,208.706
7583,It's All Up To YouThe Dells,242880.0,25.0,1972,242.88
7584,I Just Can't Say GoodbyePhilly Devotions,190520.0,13.0,1975,190.52
7585,One In A MillionTrixter,305706.0,40.0,1991,305.706
7586,I Can't Love You BackEaston Corbin,245186.0,47.0,2011,245.186
7587,Honestly And TrulyTommy Edwards,173200.0,10.0,1959,173.2
7588,Feel So FineJohnny Preston,129000.0,19.0,1960,129.0
7589,I'm Down To My Last HeartbreakWilson Pickett,155536.0,4.0,1963,155.536
7590,I Don't Want To Hear AnymoreJerry Butler,182813.0,4.0,1964,182.813
7591,I Won't Forget YouJim Reeves,120426.0,40.0,1964,120.426
7592,"Oh, How It HurtsBarbara Mason",179733.0,45.0,1967,179.733
7593,I Can't Make It AloneBill Medley,152466.0,7.0,1968,152.466
7594,I Like What You're Doing (To Me)Carla Thomas,178160.0,28.0,1969,178.16
7595,I Can't Get Next To YouAl Green,228813.0,45.0,1970,228.813
7596,Mr. NaturalBee Gees,228466.0,25.0,1974,228.466
7597,"I Love You, I Love You, I Love YouRonnie McDowell",196226.0,0.0,1978,196.226
7598,Laffy TaffyD4L,224253.0,69.0,2005,224.253
7599,Five More MinutesScotty McCreery,241146.0,67.0,2017,241.146
7600,In The MoodErnie Fields & Orch.,158880.0,19.0,1959,158.88
7601,I Know (You Don't Love Me No More)Barbara George,144933.0,21.0,1961,144.933
7602,"If You Don't (Love Me, Tell Me So)Barbara Mason",199000.0,4.0,1965,199.0
7603,Give It AwayThe Chi-lites,164853.0,19.0,1969,164.853
7604,IdahoThe 4 Seasons,182520.0,9.0,1969,182.52
7605,"Move That DohFuture Featuring Pharrell, Pusha T & Casino",340413.0,26.0,2014,340.413
7606,I Lived ItBlake Shelton,218053.0,45.0,2018,218.053
7607,I'm Gonna Change EverythingJim Reeves,124266.0,22.0,1962,124.266
7608,Everyday I Have To CryThe Gentrys,132133.0,2.0,1966,132.133
7609,I've Got To Have YouSammi Smith,194626.0,9.0,1972,194.626
7610,Let It GoTim McGraw,225026.0,37.0,2008,225.026
7611,"Oh MyDJ Drama Featuring Fabolous, Roscoe Dash & Wiz Khalifa",263920.0,40.0,2011,263.92
7612,I'll Be WaitingLenny Kravitz,259186.0,56.0,2008,259.186
7613,Mission BellDonnie Brooks,143960.0,9.0,1960,143.96
7614,G.D.F.R.Flo Rida Featuring Sage The Gemini & Lookas,190185.0,69.0,2014,190.185
7615,InconsolableBackstreet Boys,216653.0,57.0,2007,216.653
7616,Get BuckYoung Buck,254493.0,50.0,2007,254.493
7617,LocoEnrique Iglesias Featuring Romeo Santos,213146.0,61.0,2013,213.146
7618,HomeDepeche Mode,342893.0,50.0,1997,342.893
7619,FancyIggy Azalea Featuring Charli XCX,199938.0,70.0,2014,199.938
7620,Lord KnowsMeek Mill,318840.0,63.0,2015,318.84
7621,I Saw It Cummin'PMD,242226.0,12.0,1994,242.226
7622,Heartache On The Dance FloorJon Pardi,205200.0,73.0,2017,205.2
7623,Give It To YouMartha Wash,229906.0,17.0,1993,229.906
7624,In A DreamRockell,241693.0,48.0,1997,241.693
7625,MountainsLonestar,234400.0,30.0,2006,234.4
7626,How To Save A LifeThe Fray,262533.0,81.0,2006,262.533
7627,I Hate U I Love Ugnash Featuring Olivia O'Brien,251033.0,82.0,2016,251.033
7628,Everyday AmericaSugarland,232133.0,38.0,2007,232.133
7629,Make Me YoursBettye Swann,195293.0,50.0,1967,195.293
7630,Funky DonkeyPretty Purdie,178093.0,13.0,1967,178.093
7631,Driftin' BluesBobby Bland,208000.0,28.0,1968,208.0
7632,Help Yourself (To All Of My Lovin')James & Bobby Purify,135533.0,5.0,1968,135.533
7633,I Put A Spell On YouCreedence Clearwater Revival,271786.0,61.0,1968,271.786
7634,Get Into SomethingThe Isley Brothers,449786.0,22.0,1970,449.786
7635,Help Me Find A Way (To Say I Love You)Little Anthony And The Imperials,191600.0,20.0,1970,191.6
7636,"Mare, Take Me HomeMatthews' Southern Comfort",220066.0,10.0,1971,220.066
7637,Hey BabyJ.J. Cale,191973.0,44.0,1976,191.973
7638,Ma BakerBoney M,276080.0,51.0,1977,276.08
7639,If I Say YesFive Star,243400.0,16.0,1986,243.4
7640,Never Let Me Down AgainDepeche Mode,290493.0,52.0,1987,290.493
7641,One More TryKristine W,268266.0,18.0,1996,268.266
7642,Hustler MusikLil Wayne,303666.0,56.0,2006,303.666
7643,Heart Skips A BeatOlly Murs Featuring Chiddy Bang,202093.0,43.0,2012,202.093
7644,MillionaireChris Stapleton,210133.0,69.0,2018,210.133
7645,JoanieFrankie Calen,150373.0,0.0,1961,150.373
7646,Duchess Of EarlPearlettes,138106.0,4.0,1962,138.106
7647,Everybody Loves A NutJohnny Cash,123693.0,21.0,1966,123.693
7648,Have You Seen Her FaceThe Byrds,159973.0,37.0,1967,159.973
7649,In The Time Of Our LivesIron Butterfly,290840.0,11.0,1969,290.84
7650,JuliaRamsey Lewis,259360.0,28.0,1969,259.36
7651,Near YouBoz Scaggs,298426.0,14.0,1971,298.426
7652,I Am SomebodyJimmy James & The Vagabonds,305800.0,5.0,1976,305.8
7653,Night WalkVan Mccoy,308198.0,0.0,1976,308.198
7654,Let There Be CowgirlsChris Cagle,273480.0,56.0,2013,273.48
7655,HeartachesPatsy Cline,132693.0,38.0,1962,132.693
7656,"FiestaDave ""Baby"" Cortez",141640.0,2.0,1962,141.64
7657,Love Me All The WayKim Weston,172093.0,10.0,1963,172.093
7658,Faded LovePatsy Cline,223240.0,34.0,1963,223.24
7659,Not Fade AwayThe Rolling Stones,107720.0,41.0,1964,107.72
7660,I Want You Back AgainThe Zombies,214804.0,13.0,1965,214.804
7661,Follow MeThe Drifters,154133.0,5.0,1965,154.133
7662,For Your LoveSam & Bill,167773.0,33.0,1965,167.773
7663,"Early Morning RainPeter, Paul & Mary",247746.0,0.0,1965,247.746
7664,Little Green ApplesPatti Page,183933.0,41.0,1968,183.933
7665,Mister NicoFour Jacks And A Jill,138960.0,2.0,1968,138.96
7666,He's Gonna Step On You AgainJohn Kongos,264266.0,11.0,1971,264.266
7667,Lookin' BackBob Seger,156320.0,38.0,1971,156.32
7668,Let Me Down EasyCornelius Brothers & Sister Rose,174614.0,20.0,1973,174.614
7669,I'm A RockerRaspberries,310533.0,12.0,1973,310.533
7670,Lady MarmaladeLabelle,235266.0,56.0,1975,235.266
7671,Hole In The HeadSugababes,218173.0,32.0,2004,218.173
7672,On The OceanK'Jon,272026.0,47.0,2009,272.026
7673,How I FeelFlo Rida,169557.0,52.0,2014,169.557
7674,HeartbeatBuddy Holly,128840.0,49.0,1958,128.84
7675,I Lied To My HeartThe Enchanters,157946.0,3.0,1961,157.946
7676,Lipstick Traces (On A Cigarette)Benny Spellman,147133.0,20.0,1962,147.133
7677,Mr. Wishing WellNat King Cole,153813.0,7.0,1963,153.813
7678,Music Music MusicThe Happenings,159506.0,2.0,1968,159.506
7679,I Can't Stand The RainAnn Peebles,150400.0,61.0,1973,150.4
7680,FreddieCharlene,252029.0,2.0,1977,252.029
7681,Get ByTalib Kweli,227426.0,57.0,2003,227.426
7682,Make Me WannaThomas Rhett,225066.0,61.0,2014,225.066
7683,Jack O'DiamondsRuth Brown,153173.0,10.0,1959,153.173
7684,I'll Never Be FreeKay Starr,158000.0,15.0,1961,158.0
7685,Now You KnowLittle Willie John,135326.0,6.0,1961,135.326
7686,"Love Theme From ""The Sandpiper"" (The Shadow Of Your Smile)Tony Bennett",217893.0,41.0,1965,217.893
7687,No Time Like The Right TimeThe Blues Project,164040.0,23.0,1967,164.04
7688,Love Is AllEngelbert Humperdinck,230360.0,38.0,1973,230.36
7689,Love To The WorldL.T.D.,275226.0,53.0,1977,275.226
7690,Might NotBelly Featuring The Weeknd,224213.0,68.0,2016,224.213
7691,He Said She SaidAshley Tisdale,188000.0,54.0,2007,188.0
7692,Lo Que Son Las CosasAnais,242466.0,16.0,2006,242.466
7693,Electric BodyA$AP Rocky Featuring ScHoolboy Q,255253.0,64.0,2015,255.253
7694,I Choose YouSara Bareilles,218573.0,68.0,2014,218.573
7695,I'd Rather Be With YouJoshua Radin,169213.0,47.0,2008,169.213
7696,If I Was Your ManJoe,232533.0,53.0,2007,232.533
7697,It's Only The Good TimesTommy Edwards,146600.0,8.0,1959,146.6
7698,I'm Just Here For The MusicPaula Abdul,193842.0,18.0,2009,193.842
7699,For All We KnowDinah Washington,195146.0,5.0,1962,195.146
7700,Fly Like MeChingy Featuring Amerie,225840.0,34.0,2008,225.84
7701,I'm A KingP$C Featuring T.I. & Lil Scrappy,212800.0,47.0,2005,212.8
7702,Good LovinLudacris Featuring Miguel,223440.0,59.0,2015,223.44
7703,I'm The Lonely OneCliff Richard,140306.0,4.0,1964,140.306
7704,It's The Same Old LoveThe Courtship,192733.0,0.0,1972,192.733
7705,GravityJames Brown,358426.0,19.0,1986,358.426
7706,Inside That I CriedCeCe Peniston,351373.0,24.0,1992,351.373
7707,Heaven KnowsLuther Vandross,300666.0,19.0,1993,300.666
7708,I've Got You Under My SkinLouis Prima And Keely Smith,158160.0,17.0,1959,158.16
7709,Made In AmericaToby Keith,193133.0,61.0,2011,193.133
7710,Everything's Gonna Be AlrightDavid Lee Murphy & Kenny Chesney,229573.0,69.0,2018,229.573
7711,I Told Myself A LieClyde McPhatter,126760.0,8.0,1959,126.76
7712,Four By The BeatlesThe Beatles,305973.0,33.0,1964,305.973
7713,In The MeantimeGeorgie Fame And The Blue Flames,154493.0,17.0,1965,154.493
7714,Listen To The BandThe Monkees,149106.0,28.0,1969,149.106
7715,JingoSantana,261066.0,44.0,1969,261.066
7716,Newsy NeighborsFirst Choice,205960.0,8.0,1974,205.96
7717,Looking For Mr. Do RightJade,377373.0,26.0,1993,377.373
7718,Not EnoughVan Halen,312066.0,32.0,1995,312.066
7719,Jump On ItSir Mix-A-Lot,300533.0,48.0,1996,300.533
7720,Lightning Does The WorkChad Brock,225826.0,31.0,1999,225.826
7721,FreedomPaul McCartney,198266.0,23.0,2001,198.266
7722,I Can Take It From ThereChris Young,158293.0,51.0,2013,158.293
7723,Homegrown HoneyDarius Rucker,204893.0,54.0,2014,204.893
7724,New AmericanaHalsey,183808.0,67.0,2015,183.808
7725,Nobody To BlameChris Stapleton,244146.0,64.0,2016,244.146
7726,Many A TimeSteve Lawrence,144586.0,2.0,1958,144.586
7727,Faded LoveJackie DeShannon,183066.0,8.0,1963,183.066
7728,My Foolish HeartThe Demensions,187200.0,6.0,1963,187.2
7729,Fiddler On The RoofThe Village Stompers,147693.0,2.0,1964,147.693
7730,I Feel A Sin Coming OnSolomon Burke,170120.0,5.0,1966,170.12
7731,In The Basement - Part 1Etta James & Sugar Pie DeSanto,140200.0,29.0,1966,140.2
7732,Have You Ever Loved SomebodyThe Searchers,158706.0,15.0,1966,158.706
7733,Fox On The RunManfred Mann,162893.0,44.0,1969,162.893
7734,Just A Little BitLittle Milton,144666.0,6.0,1969,144.666
7735,Mr. Limousine DriverGrand Funk Railroad,267293.0,31.0,1969,267.293
7736,OlenaDon Nix,258813.0,7.0,1971,258.813
7737,Love Is Funny That WayJackie Wilson,193000.0,6.0,1971,193.0
7738,Get Out Of BedLivingston Taylor,172200.0,10.0,1972,172.2
7739,FrankensteinEdgar Winter Group,284293.0,45.0,1973,284.293
7740,Goodbye My FriendEngelbert Humperdinck,211560.0,3.0,1977,211.56
7741,Name And NumberBig Noise,222373.0,0.0,1989,222.373
7742,La TorturaShakira Featuring Alejandro Sanz,212893.0,72.0,2005,212.893
7743,HomeMichael Buble,264826.0,76.0,2005,264.826
7744,NoDodie Stevens,116706.0,12.0,1960,116.706
7745,Lover's PrayerWallace Brothers,159237.0,2.0,1964,159.237
7746,From The Bottom Of My Heart (I Love You)The Moody Blues,206693.0,9.0,1965,206.693
7747,My Little Red BookLove,150133.0,37.0,1966,150.133
7748,"Neighbor, NeighborJimmy Hughes",177680.0,16.0,1966,177.68
7749,I'll Be HomeThe Platters,161240.0,50.0,1966,161.24
7750,Hard Lovin' LoserJudy Collins,149960.0,12.0,1967,149.96
7751,Holiday For ClownsBrian Hyland,153573.0,8.0,1967,153.573
7752,Just Once In A LifetimeBrenda & The Tabulations,174053.0,18.0,1967,174.053
7753,I Don't Want To CryRuby Winters,205494.0,0.0,1969,205.494
7754,Maria (You Were The Only One)Jimmy Ruffin,188208.0,17.0,1971,188.208
7755,Fool's ParadiseThe Sylvers,149226.0,13.0,1972,149.226
7756,Kid StuffBarbara Fairchild,137946.0,1.0,1973,137.946
7757,It's Her Turn To LiveSmokey Robinson,197413.0,4.0,1974,197.413
7758,HurtThe Manhattans,181022.0,42.0,1975,181.022
7759,My Eyes Get BlurryKenny Nolan,242866.0,14.0,1977,242.866
7760,DudeBeenie Man Featuring Ms. Thing,254866.0,53.0,2004,254.866
7761,Long Trip AloneDierks Bentley,223200.0,39.0,2007,223.2
7762,I Never Told YouColbie Caillat,233200.0,57.0,2010,233.2
7763,Ground HogThe Browns Featuring Jim Edward Brown,133986.0,4.0,1961,133.986
7764,From A WindowChad & Jeremy,129120.0,11.0,1965,129.12
7765,How Nice It IsBilly Stewart,189666.0,18.0,1965,189.666
7766,On A Saturday NightEddie Floyd,162906.0,16.0,1967,162.906
7767,EternityVikki Carr,216093.0,5.0,1969,216.093
7768,He Loves Me All The WayTammy Wynette,156666.0,23.0,1970,156.666
7769,Jungle BoogieKool & The Gang,186533.0,64.0,1973,186.533
7770,Get UpAmel Larrieux,244866.0,42.0,2000,244.866
7771,Oh LoveGreen Day,303293.0,58.0,2012,303.293
7772,NuketownSki Mask The Slump God Featuring Juice WRLD,166400.0,80.0,2018,166.4
